game_id,name,maxplayers,minage,yearpublished,average,minplayers,minplaytime,maxplaytime,language_dependence,pos,boardgameartist,boardgamecategory,boardgamedesigner,boardgamemechanic,averageweight,usersrated,player_spread,time_spread,discrete_years,discrete_weights
172155,Ascension: Dawn of Champions,4,13,2015,7.47696,1,30,30,Some,1857,NA,"Card Game,Fantasy",Justin Gary,"Card Drafting,Deck / Pool Building,Hand Management",2.25,375,3,0,2015,2
172158,Oath of the Brotherhood,5,12,2015,6.45988,2,60,60,Some,6768,NA,"Adventure,Pirates","Vangelis Bagiartakis,Tony Cimino","Variable Player Powers,Worker Placement",2,81,3,0,2015,2
172206,Bomarzo,4,12,2015,6.68074,2,45,60,No,4416,Marina Fischetti,"City Building,Medieval,Mythology,Renaissance",Stefano Castelli,"Action Point Allowance System,Modular Board,Variable Player Powers,Worker Placement",2.9286,148,2,15,2015,3
172220,Dungeons & Dragons: Temple of Elemental Evil Board Game,5,14,2015,7.51966,1,60,60,Extensive,928,NA,"Adventure,Exploration,Fantasy,Miniatures","Peter Lee,Ben Petrisor","Co-operative Play,Dice Rolling,Grid Movement,Modular Board,Role Playing,Variable Player Powers",2.5185,946,4,0,2015,2.5
172225,Exploding Kittens,5,7,2015,5.83499,2,15,15,Some,4082,Matthew Inman,"Animals,Card Game,Comic Book / Strip,Humor","Matthew Inman,Elan Lee,Shane Small","Hand Management,Player Elimination,Press Your Luck,Set Collection,Take That",1.0684,6273,3,0,2015,1
172242,Exploding Kittens: NSFW Deck,5,18,2015,6.15706,2,10,20,Some,2428,Matthew Inman,"Animals,Card Game,Comic Book / Strip,Humor","Matthew Inman,Elan Lee,Shane Small","Hand Management,Player Elimination,Press Your Luck,Set Collection,Take That",1.0909,3198,3,10,2015,1
172287,Champions of Midgard,4,10,2015,7.69564,2,60,90,Some,201,Víctor Pérez Corbella,"Adventure,Dice,Fantasy,Fighting,Medieval,Mythology",Ole Steiness,"Dice Rolling,Set Collection,Worker Placement",2.4867,3304,2,30,2015,2.5
172308,Broom Service,5,10,2015,7.28987,2,30,75,Some,399,Vincent Dutrait,"Bluffing,Card Game,Fantasy","Andreas Pelikan,Alexander Pfister","Pick-up and Deliver,Press Your Luck,Simultaneous Action Selection",2.4051,3567,3,45,2015,2.5
172381,My Village,4,12,2015,7.14378,2,60,90,No,896,Dennis Lohausen,"City Building,Dice","Inka Brand,Markus Brand","Card Drafting,Dice Rolling,Worker Placement",3,1293,2,30,2015,3
172386,Mombasa,4,12,2015,8.00391,2,75,150,No,61,"Klemens Franz,Andreas Resch",Economic,Alexander Pfister,"Action / Movement Programming,Area Control / Area Influence,Card Drafting,Deck / Pool Building,Hand Management,Simultaneous Action Selection,Stock Holding,Variable Player Powers,Worker Placement",3.8571,4874,2,75,2015,4
172410,Flea Market,5,8,2015,5.63071,3,20,40,No,10806,Patricia Raubo,Dice,Leo Colovini,"Auction/Bidding,Dice Rolling",1,70,2,20,2015,1
172503,Mage Wars Academy,2,0,2015,7.52822,2,20,30,Extensive,1261,Craig J. Spearing,"Card Game,Fantasy,Fighting","Aaron Brosman,Matthew Burch,Bryan Pope","Dice Rolling,Variable Player Powers",2.8889,594,0,10,2015,3
172506,Speed Snacks,2,8,2015,5.445,2,15,30,NA,11582,Marek Bláha,Card Game,Ulrich Blum,Simultaneous Action Selection,1,30,0,15,2015,1
172540,Dragoon,4,13,2016,7.54095,2,30,60,NA,3314,Nick Nazzaro,"Dice,Fantasy,Fighting,Medieval,Party Game","Jake Given,Zach Given,Jonathan Ritter-Roderick","Action Point Allowance System,Area Control / Area Influence,Area Movement,Dice Rolling,Grid Movement,Hand Management,Tile Placement",2.2222,232,2,30,2015,2
172546,Parfum,4,8,2015,6.6032400000000004,2,45,45,No,2060,Claus Stephan,"Industry / Manufacturing,Renaissance","Marco Ruskowski,Marcel Süßelbeck","Card Drafting,Dice Rolling,Set Collection",2.102,770,2,0,2015,2
172557,Pretense,12,7,2015,5.90568,2,60,360,Some,7025,Fabrice Weiss,"Bluffing,Deduction,Party Game,Real-time",Jason Tagmire,"Player Elimination,Role Playing",1.0833,185,10,300,2015,1
172580,"The Vampire, the Elf & the Cthulhu",5,12,2016,6.42973,2,30,60,No,9345,Thalia Brückner,"Fantasy,Horror",Luca Ricci,"Auction/Bidding,Card Drafting,Deck / Pool Building",1.75,37,3,30,2015,2
172584,Among Nobles,5,14,2015,6.86692,3,90,120,Some,2360,Bo Jørgensen,"Age of Reason,Card Game,Economic,Renaissance","Morten Andersen,Tina Christensen,Robert Bonde Jensen,Lone Gram Larsen,Troels Vastrup","Area Control / Area Influence,Card Drafting",2.8065,412,2,30,2015,3
172600,Dungeon Busters,5,8,2014,5.92882,3,20,20,No,6249,"Osamu Inoue (井上磨),Yasuhito Kimura,長谷川 登鯉 (Tori Hasegawa)","Bluffing,Card Game,Exploration,Fantasy",榎　智洋 (Tomohiro Enoki),Hand Management,1.375,255,2,0,2015,1.5
172613,Pirates of the 7 Seas,4,9,2015,6.83276,2,45,60,No,3268,"Leonid «deburger» Androschuk,Kryvonos Dmitriy,Denis Martynets,Pavel Romanov",Pirates,"Oleksandr Nevskiy,Oleg Sidorenko","Card Drafting,Dice Rolling,Hand Management,Set Collection,Simultaneous Action Selection,Variable Phase Order",2.6,232,2,15,2015,2.5
172818,Above and Below,4,13,2015,7.68882,2,90,90,Extensive,127,Ryan Laukat,"Adventure,Book,City Building,Economic,Exploration,Fantasy,Farming,Negotiation",Ryan Laukat,"Action Point Allowance System,Card Drafting,Deck / Pool Building,Dice Rolling,Set Collection,Storytelling,Trading,Worker Placement",2.5573,5458,2,0,2015,2.5
172896,Don't Turn Your Back,4,13,2015,7.2512,2,45,60,Some,3182,"George Cotronis,Fred Hicks",Horror,Eric B. Vogel,"Area Control / Area Influence,Deck / Pool Building,Worker Placement",2.4545,173,2,15,2015,2.5
172965,Guards of Atlantis: Tabletop MOBA,9,0,2016,7.64681,2,60,120,Moderate,4253,NA,"Fantasy,Miniatures,Wargame",Artyom Nichipurov,"Area Movement,Campaign / Battle Card Driven,Grid Movement,Partnerships,Simultaneous Action Selection",3,94,7,60,2015,3
172969,Pixel Tactics 5,2,12,2015,7.50378,2,45,45,Extensive,3514,Fábio Fontes,"Card Game,Expansion for Base-game,Fantasy,Fighting,Video Game Theme","D. Brad Talton, Jr.","Hand Management,Variable Player Powers",2.75,119,0,0,2015,3
173018,Grimslingers,6,14,2015,7.11216,1,15,90,Unplayable,2783,Stephen Gibson,"American West,Card Game,Fantasy,Humor,Science Fiction",Stephen Gibson,"Co-operative Play,Deck / Pool Building,Dice Rolling,Partnerships,Point to Point Movement,Press Your Luck,Rock-Paper-Scissors,Simultaneous Action Selection,Variable Player Powers",2.6667,292,5,75,2015,2.5
173047,Nevermore,6,14,2015,6.77672,3,45,60,Some,1925,Hannah Kennedy,"Animals,Card Game",Curt Covert,"Card Drafting,Hand Management,Set Collection,Take That",1.9655,669,3,15,2015,2
173064,Leaving Earth,5,0,2015,7.98836,1,60,180,Some,751,Joseph Fatula,"Science Fiction,Space Exploration",Joseph Fatula,"Pick-up and Deliver,Point to Point Movement,Simulation,Trading",3.4394,755,4,120,2015,3.5
173090,The Game,5,8,2015,6.75647,1,20,20,No,869,"Oliver Freudenreich,Sandra Freudenreich","Card Game,Number",Steffen Benndorf,"Co-operative Play,Hand Management",1.2766,3480,4,0,2015,1.5
173115,Monarch,4,12,2015,6.99149,2,30,50,Moderate,3556,"Kate Adams,Sarah Ettinger",Fantasy,"Mary Flanagan,Zara Downs,Max Seidman","Card Drafting,Modular Board,Set Collection,Variable Player Powers",1.8182,194,2,20,2015,2
173200,Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill,6,15,2015,6.90971,2,30,45,Extensive,1541,"Nick Edwards,Rob Heinsoo,Cory Jones","Fantasy,Fighting,Humor",NA,"Dice Rolling,Hand Management,Take That",1.625,891,4,15,2015,1.5
173275,Ghostbusters: The Board Game,4,15,2015,6.58895,1,30,120,Some,2537,"Samuel H. Greenwell,Robb Mommaerts,Dan Schoening",Movies / TV / Radio theme,"Matt Hyra,Adam Sblendorio,Mataio Wilson","Co-operative Play,Dice Rolling,Grid Movement",2.2059,660,3,90,2015,2
173294,DC Comics Dice Masters: War of Light,2,14,2015,7.4895,2,60,60,Some,1979,NA,"Collectible Components,Comic Book / Strip,Dice","Mike Elliott,Eric M. Lang","Deck / Pool Building,Dice Rolling",2.2727,326,0,0,2015,2.5
173346,7 Wonders Duel,2,10,2015,8.1939,2,30,30,No,8,Miguel Coimbra,"Ancient,Card Game,City Building,Civilization","Antoine Bauza,Bruno Cathala","Card Drafting,Set Collection",2.2463,20088,0,0,2015,2
173442,Empires: Age of Discovery,6,10,2015,8.07003,2,50,150,Some,483,Cyril Van Der Haegen,"Civilization,Exploration,Renaissance",Glenn Drover,"Area Control / Area Influence,Set Collection,Variable Player Powers,Worker Placement",3.3889,1006,4,100,2015,3.5
173460,Dark Dealings,6,12,2016,6.87157,1,15,20,Some,3177,Rob Lundy,"Card Game,Fantasy,Fighting",Michael D. Kelley,"Auction/Bidding,Card Drafting,Player Elimination",1.8,242,5,5,2015,2
173536,2GM Tactics,4,12,2015,8.03222,1,30,120,Some,2843,"Ramses Bosque,Matias Cazorla","Card Game,Wargame,World War II",Proyecto Enigma,"Action Point Allowance System,Deck / Pool Building,Grid Movement,Variable Phase Order",2.72,239,3,90,2015,2.5
173634,The Red Dragon Inn 5,4,13,2015,7.71561,2,30,60,Extensive,2419,"Rose Besch,Beth Trott,Erin Wong","Card Game,Fantasy,Humor,Medieval,Party Game","Cliff Bohm,Jeff Morrow,Sam Waller","Betting/Wagering,Hand Management,Player Elimination,Variable Player Powers",2.1111,253,2,30,2015,2
173804,Gruff,4,11,2015,6.77057,2,20,45,Unplayable,4079,"Avery Coleman,Virginia Critchfield",Fantasy,Brent Critchfield,Campaign / Battle Card Driven,3,176,2,25,2015,3
173805,Lobotomy,5,14,2017,7.78982,1,60,180,Some,4823,Slawek Kosciukiewicz,"Adventure,Exploration,Fighting,Horror","Sebastian Kozak,Michal Kozak,Michal Marciniak,Maciej Owsianny","Action Point Allowance System,Co-operative Play,Dice Rolling,Modular Board,Storytelling,Variable Player Powers",3.1818,109,4,120,2015,3
173931,Holy Roman Empire: The Thirty-Years War,6,12,2015,5.93871,2,60,300,NA,10119,Antonio Pinar,"Pike and Shot,Political,Wargame",Mark McLaughlin,"Area Movement,Chit-Pull System",3.4,31,4,240,2015,3.5
174155,Lignum,4,12,2015,7.40208,2,60,120,Some,2391,Christoph Clasen,Economic,Alexander Huemer,"Action / Movement Programming,Area Control / Area Influence,Worker Placement",3.5333,248,2,60,2015,3.5
174218,You're Fired!,4,12,2015,6.75962,2,10,20,NA,NA,Jeff Drylewicz,"Card Game,Deduction,Humor",Doug Levandowski,"Hand Management,Take That",1.3333,26,2,10,2015,1.5
174402,Tide of Iron: Next Wave,4,14,2014,8.13687,2,60,240,Some,3761,"Kurt Miller,Mark Schumann","Fighting,Wargame,World War II","John Goodenough,Corey Konieczka,Christian T. Petersen","Action Point Allowance System,Area Control / Area Influence,Dice Rolling,Grid Movement,Hand Management,Hex-and-Counter,Modular Board,Simulation,Time Track",3.5714,85,2,180,2015,3.5
174476,10' to Kill,4,12,2015,6.53336,2,10,15,No,2430,Pauline Detraz,"Animals,Bluffing,Deduction,Murder/Mystery",Benoit Bannier,"Action / Movement Programming,Memory,Modular Board,Player Elimination,Secret Unit Deployment",1.6286,622,2,5,2015,1.5
174524,Saloon Tycoon,4,12,2016,7.39034,2,30,60,Moderate,2005,Agnieszka Dabrowiecka,American West,Robert Couch,"Action Point Allowance System,Tile Placement",2.2857,383,2,30,2015,2.5
174552,Adventure Time Card Wars: Lemongrab vs. Gunter,2,10,2015,6.89848,2,15,30,NA,8335,NA,"Card Game,Humor,Movies / TV / Radio theme","Matt Hyra,Cory Jones",Hand Management,1,33,0,15,2015,1
174556,Blucher,4,10,2015,7.6005,2,120,180,NA,NA,NA,"Book,Miniatures,Napoleonic,Wargame",Sam A. Mustafa,"Dice Rolling,Secret Unit Deployment,Simulation",2.6667,20,2,60,2015,2.5
174570,Legendary Encounters: A Predator Deck Building Game,5,17,2015,7.68291,1,45,45,Extensive,520,NA,"Card Game,Movies / TV / Radio theme,Science Fiction","Ben Cichoski,Daniel Mandel","Card Drafting,Co-operative Play,Deck / Pool Building,Player Elimination",2.7273,1416,4,0,2015,2.5
174584,Orcs Must Die! The Board Game: Order Edition,8,14,2016,7.08242,1,60,150,NA,5124,Rich Fleider,"Fantasy,Fighting,Miniatures,Video Game Theme",Sandy Petersen,"Co-operative Play,Modular Board,Role Playing,Variable Player Powers",2.375,91,7,90,2015,2.5
174618,Schäferstündchen,8,10,2015,6.38372,4,20,30,NA,8848,Felix Mertikat,"Animals,Card Game,Fighting,Humor,Racing",Felix Mertikat,"Card Drafting,Hand Management,Pick-up and Deliver,Simultaneous Action Selection,Take That,Variable Player Powers",2,43,4,10,2015,2
174646,Orcs Must Die! The Board Game: Unchained Edition,8,14,2016,6.99885,1,60,150,NA,6363,Rich Fleider,"Fantasy,Fighting,Video Game Theme",Sandy Petersen,"Co-operative Play,Modular Board,Role Playing,Variable Player Powers",2,52,7,90,2015,2
174660,New York 1901,4,8,2015,7.00862,2,30,60,No,646,Vincent Dutrait,City Building,Chénier La Salle,"Card Drafting,Tile Placement",2.085,3116,2,30,2015,2
174785,Mare Nostrum: Empires,5,14,2016,7.7934,3,90,120,Some,418,Jean-Marie Minguez,"Ancient,Civilization,Economic",Serge Laget,"Area Control / Area Influence,Dice Rolling,Set Collection,Trading,Variable Player Powers",3.0323,1613,2,30,2015,3
174973,Boss Monster 2: The Next Level,4,13,2015,6.86057,2,20,30,Moderate,1306,Darren Calvert,"Card Game,City Building,Expansion for Base-game,Fantasy,Video Game Theme","Johnny O'Neal,Chris O'Neal","Auction/Bidding,Hand Management,Player Elimination,Take That",1.7609,1389,2,10,2015,2
174990,Builders of Blankenburg,5,13,2016,7.57866,2,60,90,Some,6894,Liz Stephanoff,"City Building,Medieval",Peter Schultz,"Area Control / Area Influence,Auction/Bidding,Variable Player Powers",2.75,82,3,30,2015,3
174991,JunKing,6,7,2015,6.71474,2,15,60,Moderate,5608,Justin Hillgrove,"Card Game,Humor",David Gerrard,Hand Management,1.5,95,4,45,2015,1.5
175095,Dawn of the Zeds (Third edition),4,13,2016,8.41381,1,60,180,Extensive,1241,Clark Miller,"Horror,Zombies",Hermann Luttmann,"Action Point Allowance System,Campaign / Battle Card Driven,Chit-Pull System,Co-operative Play,Dice Rolling",3.72,381,3,120,2015,3.5
175117,Celestia,6,8,2015,7.13322,2,30,30,No,584,Gaetan Noir,"Adventure,Aviation / Flight,Card Game",Aaron Weissblum,"Betting/Wagering,Press Your Luck",1.3878,2781,4,0,2015,1.5
175121,Adventure Time Card Wars: Ice King vs. Marceline,2,10,2015,6.61591,2,15,30,NA,7103,NA,"Card Game,Humor,Movies / TV / Radio theme","Richard Brady,Cory Jones",Hand Management,1.3333,66,0,15,2015,1.5
175199,Mottainai,5,13,2015,7.08542,2,15,30,Extensive,707,"Alanna Cervenak,Carl Chudyk",Card Game,Carl Chudyk,"Card Drafting,Hand Management,Set Collection,Variable Phase Order",2.9412,2009,3,15,2015,3
175265,Piñata Party,4,8,2015,6.49434,2,15,30,No,7794,"Herendi-Hárshegyi Judit,Attila Szőgyi",Math,Hegedűs Csaba,"Action / Movement Programming,Grid Movement,Modular Board,Pattern Building",2.25,53,2,15,2015,2
175274,Labyrinth: The Paths of Destiny (second edition),6,8,2015,6.14479,2,20,60,Moderate,9651,Marek Roliński,"Adventure,Ancient,Fantasy,Fighting,Maze,Negotiation","Kamil Matuszak,Mateusz Pronobis","Area Movement,Dice Rolling,Hand Management,Hex-and-Counter,Pattern Building,Tile Placement,Variable Player Powers",2.1667,48,4,40,2015,2
175334,The Undercity: An Iron Kingdoms Adventure Board Game,4,14,2015,7.34302,2,60,120,Extensive,3130,Michael Jenkins,"Adventure,Exploration,Fantasy,Fighting,Miniatures","David Carl,Will Schoonover","Co-operative Play,Dice Rolling,Grid Movement,Role Playing,Variable Player Powers",2.5833,199,2,60,2015,2.5
175516,MoonQuake Escape,6,10,2016,7.0463,2,45,60,Some,8238,Michael Parla,"Bluffing,Card Game,Science Fiction",Jeff Johnston (II),"Action Point Allowance System,Grid Movement,Modular Board",1.8333,54,4,15,2015,2
175621,Epic Card Game,4,13,2015,6.63256,2,20,40,Extensive,1230,"Kaile Dutton,Vito Gesualdi","Card Game,Fantasy,Fighting,Prehistoric,Zombies","Robert Dougherty,Darwin Kastle","Card Drafting,Hand Management,Take That",2.4748,2660,2,20,2015,2.5
175640,Vinhos Deluxe Edition,4,14,2016,8.47733,1,60,135,No,448,Ian O'Toole,"Economic,Industry / Manufacturing",Vital Lacerda,"Area Control / Area Influence,Variable Phase Order,Worker Placement",3.9636,796,3,75,2015,4
175707,Apex Theropod Deck-Building Game: Exotic Predators,8,12,2014,7.45114,1,45,290,Extensive,NA,Herschel Hoffmeyer,"Animals,Card Game,Prehistoric",Herschel Hoffmeyer,Deck / Pool Building,2.5,88,7,245,2015,2.5
175845,Arcade,2,8,2015,7.64643,2,15,30,No,NA,Néstor Romeral Andrés,"Science Fiction,Video Game Theme",Néstor Romeral Andrés,"Dice Rolling,Modular Board,Simulation",2.8,28,0,15,2015,3
175846,Deck Building: The Deck Building Game,2,13,2015,5.66348,2,10,20,No,9170,Adam Rebottaro,Card Game,Christopher Badell,Deck / Pool Building,1.3333,259,0,10,2015,1.5
175855,Epic Roll,3,14,2015,6.03333,2,15,20,No,10275,"Mark Soderwall,Kevin Toft","Dice,Fantasy,Fighting,Zombies","Jon Nord,Matt Nord","Dice Rolling,Press Your Luck",1.2,51,1,5,2015,1
175879,Ruddy Vikings,8,6,2015,5.25,2,5,40,Moderate,11749,NA,"Card Game,Party Game",NA,Hand Management,1,36,6,35,2015,1
175961,Three Cheers for Master,6,13,2015,6.51792,2,20,40,Moderate,3519,Daniel Windfeld Schmidt,"Card Game,Humor",Daniel Windfeld Schmidt,"Hand Management,Take That",1.6667,317,4,20,2015,1.5
176070,Magic Realm Light 30,1,0,2015,7.68182,1,30,45,Extensive,6591,NA,"Adventure,Exploration,Fantasy",KK Su,"Action / Movement Programming,Paper-and-Pencil,Role Playing",2.625,33,0,15,2015,2.5
176165,Dale of Merchants,4,10,2015,7.37409,2,20,40,Moderate,858,Sami Laakso,"Animals,Card Game,Fantasy",Sami Laakso,"Card Drafting,Deck / Pool Building,Dice Rolling,Hand Management,Set Collection,Take That",2,1116,2,20,2015,2
176189,Zombicide: Black Plague,6,10,2015,7.97598,1,60,180,Some,97,"Nicolas Fructus,Jérémy Masson","Adventure,Fantasy,Fighting,Horror,Medieval,Miniatures,Zombies","Raphaël Guiton,Jean-Baptiste Lullien,Nicolas Raoult","Co-operative Play,Dice Rolling,Modular Board,Variable Player Powers",2.5959,4545,5,120,2015,2.5
176286,A.D.A.P.T.,3,7,2016,6.06418,2,15,40,Some,9382,Adelson Tavares,"Card Game,Dice,Economic,Fantasy,Nautical",John Wrot!,"Card Drafting,Deck / Pool Building,Dice Rolling,Hand Management,Variable Player Powers",3,67,1,25,2015,3
176371,Explorers of the North Sea,4,12,2016,7.52032,1,45,60,Some,1897,Mihajlo Dimitrievski,"Exploration,Medieval,Nautical",Shem Phillips,"Action Point Allowance System,Area Control / Area Influence,Modular Board,Pick-up and Deliver,Set Collection,Tile Placement,Variable Player Powers",2.0833,348,3,15,2015,2
176396,Quadropolis,4,8,2016,7.48946,2,30,60,No,214,"Cyrille Daujean,Sabrina Miramon","City Building,Environmental",François Gandon,"Card Drafting,Hand Management,Pattern Building,Set Collection,Tile Placement",2.2241,5096,2,30,2015,2
176435,Thrash'n Roll,4,12,2015,7.00628,2,45,90,No,3148,"Krzysztof Matusik,Robert Sobota","Card Game,Music","Aleksander Biela,Krzysztof Matusik","Dice Rolling,Set Collection,Simulation,Worker Placement",3.125,219,2,45,2015,3
176484,Council of Verona (second edition),5,13,2015,6.91052,2,20,20,NA,NA,"Mathieu Leyssenne,Darrell Louder,Adam P. McIver,Peter Wocken","Bluffing,Card Game,Deduction,Novel-based,Renaissance",Michael Eskue,"Auction/Bidding,Card Drafting,Hand Management",1.8333,135,3,0,2015,2
176494,Isle of Skye: From Chieftain to King,5,8,2015,7.52265,2,30,50,No,142,Klemens Franz,"Economic,Territory Building","Andreas Pelikan,Alexander Pfister","Auction/Bidding,Set Collection,Tile Placement",2.277,8305,3,20,2015,2.5
176524,Hoplomachus: Origins,2,12,2015,8.11412,1,15,30,Some,2939,Josh J. Carlson,"Dice,Fighting,Wargame","Adam Carlson,Josh J. Carlson","Area Enclosure,Deck / Pool Building,Dice Rolling,Hand Management",2.7143,131,1,15,2015,2.5
176530,Xenon Profiteer,4,10,2015,7.35349,2,30,30,Some,1589,Daniel Solis,"Card Game,Economic,Industry / Manufacturing","T. C. Petty, III","Deck / Pool Building,Hand Management,Simulation",2.1765,476,2,0,2015,2
176558,Mafia de Cuba,12,10,2015,6.69778,6,10,20,No,1217,Thomas Vuarchex,"Bluffing,Deduction,Mafia,Party Game","Philippe des Pallières,Loïc Lamy","Partnerships,Role Playing,Variable Player Powers",1.5333,1802,6,10,2015,1.5
176564,Scoundrel Society,5,14,2015,6.80183,2,30,45,Extensive,4496,"Catherine Batka,Scott Hartman,Kathryn Steele","Bluffing,Card Game","Travis R. Chance,Nick Little","Card Drafting,Hand Management,Set Collection,Simultaneous Action Selection,Take That",1.75,137,3,15,2015,2
176565,Ninja Camp,4,14,2016,7.02183,2,15,30,Some,1770,"Chris Byer,Jacqui Davis","Abstract Strategy,Card Game",Adam E. Daulton,"Hand Management,Modular Board,Variable Player Powers",1.619,584,2,15,2015,1.5
176606,"Rattle, Battle, Grab the Loot",5,8,2015,6.46283,2,45,60,Moderate,2835,"Max Banshchikov,Grzegorz Bobrowski,Anthony Cournoyer,Roman Kucharski,Anastasia Meilous,Marek Roliński,Rafał Szyma","Dice,Humor,Nautical,Pirates",Ignacy Trzewiczek,Dice Rolling,2.4,506,3,15,2015,2.5
176734,The Manhattan Project: Energy Empire,5,13,2016,8.0173,1,60,120,Some,370,"Josh Cappel,Jeffrey Edwards","Civilization,Dice,Economic,Environmental,Industry / Manufacturing","Tom Jolly,Luke Laurie","Dice Rolling,Worker Placement",3.1556,1361,4,60,2015,3
176936,Halo: Fleet Battles – The Fall of Reach,2,0,2015,7.62791,2,60,120,Some,6438,"Chris Drew,Jonathan La Trobe-Lewis,Christopher Peacey","Miniatures,Science Fiction,Video Game Theme,Wargame","Neil Fawcett,Giles Pritchard,Crian Shields,Derek Sinclair","Dice Rolling,Variable Player Powers",3.1667,43,0,60,2015,3
